Accession,Clade,genome_count,total_genomes,freq
VFG048606(gb|WP_004213922),2,1,2839,3.522367030644593e-4
VFG048607(gb|WP_004145303),2,1,2839,3.522367030644593e-4
VFG048608(gb|WP_014599302),2,1,2839,3.522367030644593e-4
VFG048609(gb|WP_004213923),2,1,2839,3.522367030644593e-4
VFG048610(gb|WP_004145304),2,1,2839,3.522367030644593e-4
VFG048614(gb|WP_022065355),2,1,2839,3.522367030644593e-4
VFG048615(gb|YP_005226287),1,1,8740,1.1441647597254005e-4
VFG048615(gb|YP_005226287),2,1,2839,3.522367030644593e-4
VFG048617(gb|WP_004150817),1,1,8740,1.1441647597254005e-4
VFG048617(gb|WP_004150817),2,1,2839,3.522367030644593e-4
VFG048618(gb|WP_004213924),2,1,2839,3.522367030644593e-4
VFG048619(gb|WP_041937604),1,1,8740,1.1441647597254005e-4
VFG048619(gb|WP_041937604),2,1,2839,3.522367030644593e-4
VFG048620(gb|WP_014907843),1,1,8740,1.1441647597254005e-4
VFG048620(gb|WP_014907843),2,1,2839,3.522367030644593e-4
VFG048621(gb|WP_004213924),2,1,2839,3.522367030644593e-4
VFG048623(gb|WP_012968568),2,1,2839,3.522367030644593e-4
VFG048661(gb|YP_005226600),1,1,8740,1.1441647597254005e-4
VFG048663(gb|WP_004176431),1,1,8740,1.1441647597254005e-4
VFG048664(gb|WP_004176431),1,1,8740,1.1441647597254005e-4
VFG048665(gb|WP_004176431),1,1,8740,1.1441647597254005e-4
VFG048666(gb|WP_004140195),1,1,8740,1.1441647597254005e-4
VFG048682(gb|WP_002902160),1,1,8740,1.1441647597254005e-4
VFG048683(gb|YP_005226602),1,1,8740,1.1441647597254005e-4
VFG048685(gb|WP_002902160),1,1,8740,1.1441647597254005e-4
VFG048686(gb|WP_002902160),1,1,8740,1.1441647597254005e-4
VFG048687(gb|WP_002902160),1,1,8740,1.1441647597254005e-4
VFG048688(gb|WP_020953393),1,1,8740,1.1441647597254005e-4
VFG048689(gb|WP_002902160),1,1,8740,1.1441647597254005e-4
VFG048691(gb|WP_014907724),1,1,8740,1.1441647597254005e-4
VFG048692(gb|WP_012541980),1,1,8740,1.1441647597254005e-4
VFG048693(gb|YP_005226603),1,1,8740,1.1441647597254005e-4
VFG048695,1,1,8740,1.1441647597254005e-4
VFG048696(gb|WP_040188146),1,1,8740,1.1441647597254005e-4
VFG048697(gb|WP_015874721),1,1,8740,1.1441647597254005e-4
VFG048698(gb|WP_020947550),1,1,8740,1.1441647597254005e-4
VFG048699(gb|WP_012968410),1,1,8740,1.1441647597254005e-4
VFG048735,1,8011,8740,0.9165903890160183
VFG048735,2,2541,2839,0.8950334624867912
VFG048736(gb|YP_005226611),1,8011,8740,0.9165903890160183
VFG048736(gb|YP_005226611),2,2541,2839,0.8950334624867912
VFG048737,1,8011,8740,0.9165903890160183
VFG048737,2,2541,2839,0.8950334624867912
VFG048738(gb|WP_004224376),1,8011,8740,0.9165903890160183
VFG048738(gb|WP_004224376),2,2541,2839,0.8950334624867912
VFG048739(gb|WP_012968403),1,8011,8740,0.9165903890160183
VFG048739(gb|WP_012968403),2,2541,2839,0.8950334624867912
VFG048792(gb|WP_024188874),1,1,8740,1.1441647597254005e-4
VFG048793(gb|YP_005227854),1,1,8740,1.1441647597254005e-4
VFG048794(gb|WP_049256767),1,1,8740,1.1441647597254005e-4
VFG048795(gb|WP_004175261),1,1,8740,1.1441647597254005e-4
VFG048796(gb|WP_015958696),1,1,8740,1.1441647597254005e-4
VFG048797(gb|WP_004175261),1,1,8740,1.1441647597254005e-4
VFG048799(gb|WP_024188874),1,1,8740,1.1441647597254005e-4
VFG048805(gb|WP_020956624),1,1,8740,1.1441647597254005e-4
VFG048806(gb|WP_004899416),1,1,8740,1.1441647597254005e-4
VFG048808(gb|WP_004899416),1,1,8740,1.1441647597254005e-4
VFG048839(gb|WP_041937831),1,2,8740,2.288329519450801e-4
VFG048839(gb|WP_041937831),2,9,2839,0.0031701303275801338
VFG048869(gb|WP_012541081),1,1,8740,1.1441647597254005e-4
VFG048949(gb|WP_004184823),1,1,8740,1.1441647597254005e-4
VFG048960(gb|WP_014599212),1,1,8740,1.1441647597254005e-4
VFG048963(gb|WP_004899416),1,1,8740,1.1441647597254005e-4
VFG048970(gb|WP_004175261),1,1,8740,1.1441647597254005e-4
VFG048973(gb|WP_000704907),1,1,8740,1.1441647597254005e-4
VFG048982(gb|WP_004899416),1,1,8740,1.1441647597254005e-4
VFG048987(gb|WP_000704907),1,1,8740,1.1441647597254005e-4
VFG048988(gb|YP_005227873),1,1,8740,1.1441647597254005e-4
VFG048990(gb|WP_001741945),1,1,8740,1.1441647597254005e-4
VFG048991(gb|YP_005227874),1,1,8740,1.1441647597254005e-4
VFG048992(gb|WP_004151150),1,1,8740,1.1441647597254005e-4
VFG048993(gb|WP_001741945),1,1,8740,1.1441647597254005e-4
VFG048998(gb|WP_011154608),2,1,2839,3.522367030644593e-4
VFG049004(gb|WP_032419820),1,1,8740,1.1441647597254005e-4
VFG049005(gb|WP_004180447),1,1,8740,1.1441647597254005e-4
VFG049007(gb|WP_002911561),1,1,8740,1.1441647597254005e-4
VFG049008(gb|WP_004141142),1,1,8740,1.1441647597254005e-4
VFG049025(gb|YP_005227844),1,1,8740,1.1441647597254005e-4
VFG049035(gb|WP_012541094),1,1,8740,1.1441647597254005e-4
VFG049037(gb|WP_020956641),1,1,8740,1.1441647597254005e-4
VFG049042(gb|WP_012967600),1,1,8740,1.1441647597254005e-4
VFG049174(gb|WP_012540699),1,1,8740,1.1441647597254005e-4
VFG049175(gb|WP_009485633),1,1,8740,1.1441647597254005e-4
VFG049180(gb|WP_181446003),1,1,8740,1.1441647597254005e-4
VFG049181(gb|WP_170919772),1,1,8740,1.1441647597254005e-4
VFG049182(gb|WP_020948164),1,1,8740,1.1441647597254005e-4
VFG049191(gb|WP_014907101),1,2,8740,2.288329519450801e-4
VFG049192(gb|WP_008806080),1,1,8740,1.1441647597254005e-4
VFG049193(gb|YP_005228284),1,2,8740,2.288329519450801e-4
VFG049194(gb|WP_004150973),1,2,8740,2.288329519450801e-4
VFG049195(gb|WP_004150973),1,2,8740,2.288329519450801e-4
VFG049196(gb|WP_004890358),1,2,8740,2.288329519450801e-4
VFG049197(gb|WP_032452026),1,2,8740,2.288329519450801e-4
VFG049198(gb|WP_008806080),1,2,8740,2.288329519450801e-4
VFG049248(gb|WP_123809090),1,3,8740,3.4324942791762013e-4
VFG049248(gb|WP_123809090),2,10,2839,0.003522367030644593
VFG049251(gb|WP_012541328),1,1,8740,1.1441647597254005e-4
VFG049252(gb|WP_004899005),1,1,8740,1.1441647597254005e-4
VFG049313(gb|WP_002910453),1,1,8740,1.1441647597254005e-4
VFG049314(gb|WP_012541334),1,1,8740,1.1441647597254005e-4
VFG049315(gb|YP_005227544),1,1,8740,1.1441647597254005e-4
VFG049316(gb|WP_002910453),1,1,8740,1.1441647597254005e-4
VFG049317(gb|WP_002910453),1,1,8740,1.1441647597254005e-4
VFG049318,1,1,8740,1.1441647597254005e-4
VFG049320(gb|WP_002910453),1,1,8740,1.1441647597254005e-4
VFG049321(gb|WP_012541334),1,1,8740,1.1441647597254005e-4
VFG049322(gb|WP_004145442),1,1,8740,1.1441647597254005e-4
VFG049325(gb|WP_004200293),1,1,8740,1.1441647597254005e-4
VFG049326(gb|WP_004898985),1,1,8740,1.1441647597254005e-4
VFG049327(gb|WP_004145442),1,1,8740,1.1441647597254005e-4
VFG049329(gb|WP_004145442),1,1,8740,1.1441647597254005e-4
VFG049835(gb|WP_012076956),1,35,8740,0.004004576659038902
VFG049843(gb|WP_003155066),1,35,8740,0.004004576659038902
VFG049850(gb|WP_000645747),2,1,2839,3.522367030644593e-4
VFG049851(gb|WP_000645780),2,1,2839,3.522367030644593e-4
VFG049852(gb|WP_000645787),2,1,2839,3.522367030644593e-4
VFG049854(gb|WP_000645753),2,1,2839,3.522367030644593e-4
VFG049857(gb|WP_000645791),2,1,2839,3.522367030644593e-4
VFG049902(gb|WP_011310140),1,1,8740,1.1441647597254005e-4
VFG049916(gb|WP_000103365),2,1,2839,3.522367030644593e-4
VFG049917(gb|WP_000508696),1,1,8740,1.1441647597254005e-4
VFG050294(gb|NP_248789),1,4744,8740,0.54279176201373
VFG050294(gb|NP_248789),2,1155,2839,0.4068333920394505
VFG050295(gb|NP_250646),1,8185,8740,0.9364988558352403
VFG050295(gb|NP_250646),2,2583,2839,0.9098274040154984
VFG050296(gb|NP_250645),1,8223,8740,0.9408466819221968
VFG050296(gb|NP_250645),2,2588,2839,0.9115885875308207
VFG050297(gb|NP_250644),1,8694,8740,0.9947368421052631
VFG050297(gb|NP_250644),2,2835,2839,0.9985910531877422
VFG050298(gb|NP_250643),1,8232,8740,0.9418764302059497
VFG050298(gb|NP_250643),2,2592,2839,0.9129975343430785
VFG050299(gb|NP_250642),1,8236,8740,0.9423340961098399
VFG050299(gb|NP_250642),2,2595,2839,0.9140542444522719
VFG050300(gb|NP_250641),1,8731,8740,0.9989702517162471
VFG050300(gb|NP_250641),2,2836,2839,0.9989432898908066
VFG050398(gb|WP_000347036.1),1,1,8740,1.1441647597254005e-4
VFG050400(gb|WP_000347039.1),1,1,8740,1.1441647597254005e-4
VFG050401(gb|YP_001083930.1),1,1,8740,1.1441647597254005e-4
VFG050404(gb|WP_000347035.1),1,1,8740,1.1441647597254005e-4
VFG050406(gb|WP_000347036.1),1,1,8740,1.1441647597254005e-4
VFG050413(gb|WP_000537692.1),1,1,8740,1.1441647597254005e-4
VFG050414(gb|WP_002027454.1),1,1,8740,1.1441647597254005e-4
VFG050415(gb|YP_001083555.1),1,1,8740,1.1441647597254005e-4
VFG050416(gb|WP_005136899.1),1,1,8740,1.1441647597254005e-4
VFG050418(gb|WP_004738086.1),1,1,8740,1.1441647597254005e-4
VFG050420(gb|WP_004738086.1),1,1,8740,1.1441647597254005e-4
VFG050423(gb|YP_005797437.1),1,1,8740,1.1441647597254005e-4
VFG050440(gb|WP_000993717.1),1,1,8740,1.1441647597254005e-4
VFG050443(gb|WP_000993715.1),1,1,8740,1.1441647597254005e-4
VFG050455(gb|WP_001274987.1),1,2,8740,2.288329519450801e-4
VFG050456(gb|WP_001274994.1),1,2,8740,2.288329519450801e-4
VFG050457(gb|WP_001274990.1),1,2,8740,2.288329519450801e-4
VFG050458(gb|YP_001083395.1),1,2,8740,2.288329519450801e-4
VFG050461(gb|WP_001274989.1),1,2,8740,2.288329519450801e-4
VFG050463(gb|WP_001274986.1),1,2,8740,2.288329519450801e-4
VFG050470(gb|WP_000279216.1),1,1,8740,1.1441647597254005e-4
VFG050471(gb|YP_001083394.1),1,1,8740,1.1441647597254005e-4
VFG050472(gb|WP_000279216.1),1,1,8740,1.1441647597254005e-4
VFG050474(gb|WP_000279215.1),1,1,8740,1.1441647597254005e-4
VFG050476(gb|WP_000279215.1),1,1,8740,1.1441647597254005e-4
VFG050496(gb|WP_000755275.1),1,1,8740,1.1441647597254005e-4
VFG050497(gb|WP_000755285.1),1,1,8740,1.1441647597254005e-4
VFG050499(gb|WP_000755268.1),1,1,8740,1.1441647597254005e-4
VFG050502(gb|WP_000755281.1),1,1,8740,1.1441647597254005e-4
VFG050503(gb|WP_020752706.1),1,1,8740,1.1441647597254005e-4
VFG050505(gb|WP_000755276.1),1,1,8740,1.1441647597254005e-4
VFG050508(gb|WP_000755111.1),1,1,8740,1.1441647597254005e-4
VFG050524(gb|WP_085916952.1),1,1,8740,1.1441647597254005e-4
VFG050525(gb|WP_002194578.1),1,1,8740,1.1441647597254005e-4
VFG050526(gb|WP_000546629.1),1,1,8740,1.1441647597254005e-4
VFG050527(gb|WP_002194578.1),1,1,8740,1.1441647597254005e-4
VFG050530(gb|WP_002194578.1),1,1,8740,1.1441647597254005e-4
VFG050532(gb|WP_002194578.1),1,1,8740,1.1441647597254005e-4
VFG050535(gb|YP_005800456.1),1,1,8740,1.1441647597254005e-4
VFG050537(gb|WP_000079200.1),1,1,8740,1.1441647597254005e-4
VFG050538(gb|WP_000079197.1),1,1,8740,1.1441647597254005e-4
VFG050540(gb|WP_000079192.1),1,1,8740,1.1441647597254005e-4
VFG050541(gb|YP_001086167.1),1,1,8740,1.1441647597254005e-4
VFG050544(gb|WP_000079199.1),1,1,8740,1.1441647597254005e-4
VFG050546(gb|WP_000079197.1),1,1,8740,1.1441647597254005e-4
VFG050564(gb|WP_000768968.1),1,3,8740,3.4324942791762013e-4
VFG050565(gb|WP_000768943.1),1,3,8740,3.4324942791762013e-4
VFG050565(gb|WP_000768943.1),2,1,2839,3.522367030644593e-4
VFG050567(gb|WP_000768964.1),1,3,8740,3.4324942791762013e-4
VFG050568(gb|YP_001086166.1),1,3,8740,3.4324942791762013e-4
VFG050570(gb|WP_000768970.1),1,3,8740,3.4324942791762013e-4
VFG050571(gb|WP_020753491.1),1,3,8740,3.4324942791762013e-4
VFG050572(gb|WP_020752638.1),1,3,8740,3.4324942791762013e-4
VFG050573(gb|WP_000768961.1),1,2,8740,2.288329519450801e-4
VFG050573(gb|WP_000768961.1),2,1,2839,3.522367030644593e-4
VFG050576(gb|YP_005800453.1),1,3,8740,3.4324942791762013e-4
VFG050581(gb|WP_001046420.1),2,2,2839,7.044734061289186e-4
VFG050582(gb|YP_001086165.1),2,2,2839,7.044734061289186e-4
VFG050583(gb|WP_001046489.1),1,1,8740,1.1441647597254005e-4
VFG050583(gb|WP_001046489.1),2,2,2839,7.044734061289186e-4
VFG050585(gb|WP_020753490.1),1,1,8740,1.1441647597254005e-4
VFG050585(gb|WP_020753490.1),2,2,2839,7.044734061289186e-4
VFG050587(gb|WP_001046490.1),2,2,2839,7.044734061289186e-4
VFG050590(gb|YP_005800452.1),2,2,2839,7.044734061289186e-4
VFG050670(gb|WP_000505931.1),1,1,8740,1.1441647597254005e-4
VFG050671(gb|YP_001085820.1),1,1,8740,1.1441647597254005e-4
VFG050672(gb|WP_000505931.1),1,1,8740,1.1441647597254005e-4
VFG050674(gb|WP_000505932.1),1,1,8740,1.1441647597254005e-4
VFG050676(gb|WP_000505931.1),1,1,8740,1.1441647597254005e-4
VFG050679(gb|WP_000505928.1),1,1,8740,1.1441647597254005e-4
VFG050680(gb|YP_005800157.1),1,1,8740,1.1441647597254005e-4
VFG050682(gb|WP_001160333.1),1,1,8740,1.1441647597254005e-4
VFG050683(gb|WP_001160337.1),1,1,8740,1.1441647597254005e-4
VFG050685(gb|WP_001160337.1),1,1,8740,1.1441647597254005e-4
VFG050686(gb|YP_001083312.1),1,1,8740,1.1441647597254005e-4
VFG050688(gb|WP_002001070.1),1,1,8740,1.1441647597254005e-4
VFG050689(gb|WP_002037247.1),1,1,8740,1.1441647597254005e-4
VFG050691(gb|WP_001160336.1),1,1,8740,1.1441647597254005e-4
VFG050740(gb|WP_001196426.1),1,1,8740,1.1441647597254005e-4
VFG050742(gb|WP_001196426.1),1,1,8740,1.1441647597254005e-4
VFG050743(gb|YP_001083348.1),1,1,8740,1.1441647597254005e-4
VFG050746(gb|WP_001196426.1),1,1,8740,1.1441647597254005e-4
VFG050748(gb|WP_001196428.1),1,1,8740,1.1441647597254005e-4
VFG050751(gb|WP_001196431.1),1,1,8740,1.1441647597254005e-4
VFG050770(gb|WP_001020910.1),1,1,8740,1.1441647597254005e-4
VFG050772(gb|WP_001020922.1),1,1,8740,1.1441647597254005e-4
VFG050773(gb|YP_001085315.1),1,1,8740,1.1441647597254005e-4
VFG050776(gb|WP_020753341.1),1,1,8740,1.1441647597254005e-4
VFG050778(gb|WP_001020916.1),1,1,8740,1.1441647597254005e-4
VFG050781(gb|WP_001020905.1),1,1,8740,1.1441647597254005e-4
VFG050857(gb|WP_000301476.1),1,1,8740,1.1441647597254005e-4
VFG050858(gb|WP_000301478.1),1,1,8740,1.1441647597254005e-4
VFG050860(gb|WP_000301479.1),1,1,8740,1.1441647597254005e-4
VFG050861(gb|YP_001084594.1),1,1,8740,1.1441647597254005e-4
VFG050863(gb|WP_001218621.1),1,1,8740,1.1441647597254005e-4
VFG050865(gb|WP_000301468.1),1,1,8740,1.1441647597254005e-4
VFG050868(gb|WP_000301482.1),1,1,8740,1.1441647597254005e-4
VFG050869(gb|YP_005798716.1),1,1,8740,1.1441647597254005e-4
VFG050944(gb|WP_000083629.1),1,1,8740,1.1441647597254005e-4
VFG050946(gb|WP_000083625.1),1,1,8740,1.1441647597254005e-4
VFG050950(gb|WP_000083629.1),1,1,8740,1.1441647597254005e-4
VFG050954(gb|WP_000083625.1),1,1,8740,1.1441647597254005e-4
VFG051026(gb|WP_000471444.1),1,2,8740,2.288329519450801e-4
VFG051028(gb|WP_000471445.1),1,2,8740,2.288329519450801e-4
VFG051029(gb|YP_001084339.1),1,1,8740,1.1441647597254005e-4
VFG051032(gb|WP_000471441.1),1,2,8740,2.288329519450801e-4
VFG051036(gb|WP_000471440.1),1,2,8740,2.288329519450801e-4
VFG051040(gb|WP_000653195.1),1,1,8740,1.1441647597254005e-4
VFG051042(gb|WP_000653195.1),1,1,8740,1.1441647597254005e-4
VFG051043(gb|YP_001084326.1),1,1,8740,1.1441647597254005e-4
VFG051044(gb|WP_000653195.1),1,1,8740,1.1441647597254005e-4
VFG051046(gb|WP_000653195.1),1,1,8740,1.1441647597254005e-4
VFG051050(gb|WP_000653195.1),1,1,8740,1.1441647597254005e-4
VFG051082(gb|WP_000020713.1),1,1,8740,1.1441647597254005e-4
VFG051084(gb|WP_000020713.1),1,1,8740,1.1441647597254005e-4
VFG051085(gb|YP_001084338.1),1,1,8740,1.1441647597254005e-4
VFG051088(gb|WP_020753007.1),1,1,8740,1.1441647597254005e-4
VFG051092(gb|WP_000020714.1),1,1,8740,1.1441647597254005e-4
VFG051097(gb|WP_000096545.1),1,2,8740,2.288329519450801e-4
VFG051098(gb|WP_002001416.1),1,2,8740,2.288329519450801e-4
VFG051099(gb|YP_001084337.1),1,2,8740,2.288329519450801e-4
VFG051100(gb|WP_000987834.1),1,2,8740,2.288329519450801e-4
VFG051102(gb|WP_002009235.1),1,2,8740,2.288329519450801e-4
VFG051106(gb|WP_134815913.1),1,2,8740,2.288329519450801e-4
VFG051483(gb|NP_251464.1),1,8148,8740,0.9322654462242563
VFG051483(gb|NP_251464.1),2,2553,2839,0.8992603029235646
VFG051484(gb|NP_251374.1),1,8736,8740,0.9995423340961098
VFG051484(gb|NP_251374.1),2,2834,2839,0.9982388164846777
VFG051485(gb|NP_248783.1),1,8565,8740,0.9799771167048055
VFG051485(gb|NP_248783.1),2,2632,2839,0.9270870024656569
VFG051486(gb|WP_003140107.1),1,759,8740,0.0868421052631579
VFG051486(gb|WP_003140107.1),2,2134,2839,0.7516731243395561
VFG051487(gb|NP_248953.1),1,8651,8740,0.9898169336384439
VFG051487(gb|NP_248953.1),2,2834,2839,0.9982388164846777
VFG051488(gb|NP_253776.1),1,8703,8740,0.995766590389016
VFG051488(gb|NP_253776.1),2,2839,2839,1
VFG051489(gb|WP_003083217.1),1,8649,8740,0.9895881006864988
VFG051489(gb|WP_003083217.1),2,2835,2839,0.9985910531877422
VFG051491(gb|WP_011666716.1),1,8650,8740,0.9897025171624714
VFG051491(gb|WP_011666716.1),2,2835,2839,0.9985910531877422
VFG051492(gb|WP_011532201.1),1,1,8740,1.1441647597254005e-4
VFG051493(gb|WP_011333754.1),1,1,8740,1.1441647597254005e-4
VFG051493(gb|WP_011333754.1),2,3,2839,0.0010567101091933778
VFG051494(gb|WP_011105496.1),1,1,8740,1.1441647597254005e-4
VFG051496(gb|WP_003083317.1),1,7516,8740,0.859954233409611
VFG051496(gb|WP_003083317.1),2,2459,2839,0.8661500528355055
VFG051497(gb|WP_012074519.1),1,7300,8740,0.8352402745995423
VFG051497(gb|WP_012074519.1),2,2454,2839,0.8643888693201832
VFG051499(gb|WP_003083317.1),1,7510,8740,0.8592677345537757
VFG051499(gb|WP_003083317.1),2,2460,2839,0.8665022895385699
VFG051500(gb|WP_011536257.1),1,1956,8740,0.22379862700228834
VFG051500(gb|WP_011536257.1),2,897,2839,0.31595632264882
VFG051504(gb|WP_003097814.1),1,8725,8740,0.9982837528604119
VFG051504(gb|WP_003097814.1),2,2839,2839,1
VFG051507(gb|WP_003140090.1),1,8725,8740,0.9982837528604119
VFG051507(gb|WP_003140090.1),2,2839,2839,1
VFG051511(gb|WP_003097811.1),1,8216,8740,0.940045766590389
VFG051511(gb|WP_003097811.1),2,2591,2839,0.9126452976400141
VFG051514(gb|WP_003087592.1),1,8212,8740,0.9395881006864989
VFG051514(gb|WP_003087592.1),2,2591,2839,0.9126452976400141
VFG051519(gb|WP_003087596.1),1,8722,8740,0.9979405034324943
VFG051519(gb|WP_003087596.1),2,2838,2839,0.9996477632969355
VFG051522(gb|WP_003087596.1),1,8722,8740,0.9979405034324943
VFG051522(gb|WP_003087596.1),2,2838,2839,0.9996477632969355
VFG051527(gb|WP_003120359.1),1,8090,8740,0.9256292906178489
VFG051527(gb|WP_003120359.1),2,2585,2839,0.9105318774216273
VFG051530(gb|WP_003140089.1),1,8090,8740,0.9256292906178489
VFG051530(gb|WP_003140089.1),2,2585,2839,0.9105318774216273
VFG051535(gb|WP_010794013.1),1,8724,8740,0.9981693363844394
VFG051535(gb|WP_010794013.1),2,2839,2839,1
VFG051538(gb|WP_003087605.1),1,8724,8740,0.9981693363844394
VFG051538(gb|WP_003087605.1),2,2839,2839,1
VFG051539(gb|WP_011531908.1),1,166,8740,0.018993135011441648
VFG051543(gb|WP_003097804.1),1,8618,8740,0.9860411899313501
VFG051543(gb|WP_003097804.1),2,2816,2839,0.9918985558295175
VFG051546(gb|WP_003140086.1),1,8296,8740,0.94919908466819225
VFG051546(gb|WP_003140086.1),2,2807,2839,0.9887284255019373
VFG051551(gb|WP_012614304.1),1,8721,8740,0.9978260869565218
VFG051551(gb|WP_012614304.1),2,2839,2839,1
VFG051552(gb|WP_079262185.1),1,21,8740,0.002402745995423341
VFG051552(gb|WP_079262185.1),2,2,2839,7.044734061289186e-4
VFG051554(gb|WP_003140083.1),1,8721,8740,0.9978260869565218
VFG051554(gb|WP_003140083.1),2,2839,2839,1
VFG051560(gb|WP_012076238.1),1,8208,8740,0.9391304347826087
VFG051560(gb|WP_012076238.1),2,2591,2839,0.9126452976400141
VFG051562(gb|WP_003110438.1),1,8211,8740,0.9394736842105263
VFG051562(gb|WP_003110438.1),2,2591,2839,0.9126452976400141
VFG051567(gb|WP_003097790.1),1,8725,8740,0.9982837528604119
VFG051567(gb|WP_003097790.1),2,2839,2839,1
VFG051568(gb|WP_012076237.1),1,8725,8740,0.9982837528604119
VFG051568(gb|WP_012076237.1),2,2839,2839,1
VFG051570(gb|WP_003087620.1),1,8725,8740,0.9982837528604119
VFG051570(gb|WP_003087620.1),2,2839,2839,1
VFG051575(gb|WP_003087622.1),1,8245,8740,0.9433638443935927
VFG051575(gb|WP_003087622.1),2,2605,2839,0.9175766114829165
VFG051576(gb|WP_003087622.1),1,8239,8740,0.9426773455377574
VFG051576(gb|WP_003087622.1),2,2603,2839,0.9168721380767876
VFG051578(gb|WP_003120354.1),1,8241,8740,0.9429061784897025
VFG051578(gb|WP_003120354.1),2,2605,2839,0.9175766114829165
VFG051583(gb|WP_012614302.1),1,8725,8740,0.9982837528604119
VFG051583(gb|WP_012614302.1),2,2839,2839,1
VFG051584(gb|WP_012076236.1),1,8725,8740,0.9982837528604119
VFG051584(gb|WP_012076236.1),2,2839,2839,1
VFG051586(gb|WP_003140078.1),1,8725,8740,0.9982837528604119
VFG051586(gb|WP_003140078.1),2,2839,2839,1
VFG051593(gb|WP_012613476.1),1,8651,8740,0.9898169336384439
VFG051593(gb|WP_012613476.1),2,2834,2839,0.9982388164846777
VFG051594(gb|WP_012074520.1),1,6590,8740,0.7540045766590389
VFG051594(gb|WP_012074520.1),2,1694,2839,0.5966889749911941
VFG051596(gb|WP_003137141.1),1,8651,8740,0.9898169336384439
VFG051596(gb|WP_003137141.1),2,2834,2839,0.9982388164846777
VFG051601(gb|WP_012614152.1),1,8694,8740,0.9947368421052631
VFG051601(gb|WP_012614152.1),2,2796,2839,0.9848538217682282
VFG051602(gb|WP_012075693.1),1,8694,8740,0.9947368421052631
VFG051602(gb|WP_012075693.1),2,2796,2839,0.9848538217682282
VFG051604(gb|WP_003139323.1),1,8694,8740,0.9947368421052631
VFG051604(gb|WP_003139323.1),2,2796,2839,0.9848538217682282
VFG051606(gb|WP_012614151.1),1,8698,8740,0.9951945080091533
VFG051606(gb|WP_012614151.1),2,2805,2839,0.9880239520958084
VFG051607(gb|WP_012075692.1),1,8698,8740,0.9951945080091533
VFG051607(gb|WP_012075692.1),2,2805,2839,0.9880239520958084
VFG051609(gb|WP_003139320.1),1,8698,8740,0.9951945080091533
VFG051609(gb|WP_003139320.1),2,2805,2839,0.9880239520958084
VFG051611(gb|WP_003104706.1),1,8205,8740,0.9387871853546911
VFG051611(gb|WP_003104706.1),2,2564,2839,0.9031349066572737
VFG051612(gb|WP_012075691.1),1,8203,8740,0.938558352402746
VFG051612(gb|WP_012075691.1),2,2563,2839,0.9027826699542092
VFG051614(gb|WP_003131567.1),1,8203,8740,0.938558352402746
VFG051614(gb|WP_003131567.1),2,2567,2839,0.9041916167664671
VFG051616(gb|WP_003122697.1),1,8693,8740,0.9946224256292906
VFG051616(gb|WP_003122697.1),2,2806,2839,0.9883761887988728
VFG051617(gb|WP_041025349.1),1,8693,8740,0.9946224256292906
VFG051617(gb|WP_041025349.1),2,2806,2839,0.9883761887988728
VFG051619(gb|WP_003139318.1),1,8693,8740,0.9946224256292906
VFG051619(gb|WP_003139318.1),2,2806,2839,0.9883761887988728
